date,gdpm,Energy.sector,Business.sector,Business.industries,Industrial.production,manufacturing.industries,Durable.good,Information,communication.technology,technology.sector,Public.Sector,Content,media,Cannabis,Agriculture,forestry,fishing.and.hunting,Mining,quarrying,oil.extraction,gas.extraction,Utilities,Construction,Manufacturing,Wholesale.trade,Retail.trade,Transportation,warehousing,cultural.industries,cultural,Finance,insurance,Real.estate,rental,leasing,Professional,scientific,technical.services,Management.companies,Management.enterprises,Administrative.support,waste.management,Educational.services,Health.care,social.assistance,Arts,entertainment,recreation,Accommodation,food.services,Public.administration,perishable,export,import,trade.balance,US.industrial,US..Shipment,Building.Permits,Consumer.confidence.index,inflation,employment,US.employment,gdp.growth,Price.Index,Housing.starts,US.Retail,Shipment,US.Shipment,global.pmi,Inventories,retail.trade,US.retail,US.housing,consumption,expenditure,Services,investment,Residential,Machinery,equipment,Intellectual.property,Farm
15-Dec,0.00826,-0.6369558,24.1743445,32.2244597,7.3646674,-2.1969863,5.5291451,0.6606123,9.6596666,-10.3941394,-4.4293681,1.8661026,0.4314121,1.2637734,-3.4315216,-5.308027,-7.4368794,-0.0360289,-42.9369022,10.8854173,8.336094,3.5880289,0.2803182,4.4970011,-8.7742828,1.0352622,-0.9432633,-2.4823205,-0.3788066,-0.3689321,0.8150403,0.4134484,-0.5973504,-0.1616712,1.2648363,1.5071625,1.1341209,7.7879035,2.6175744,-9.5514353,-11.219533,-2.2842301,-8.7335102,-0.2592247,8.353599,3.3081558,0.3175104,0.6409213,0.1004631,2.0191757,-3.9950058,-1.1161456,4.2685819,0.9332588,20.1360167,12.3703386,47.0523501,-0.4271776,-7.8635052,3.2934348,3.456095,0.4293467,15.6008906,6.6658096,-1.3183722,8.4985532,5.2409976,47.0523501,-28.9140012,2.8868222,1.0352622,0.7124296,4.1984281,1.4493455,-0.4430618,0.6704504,1.8786891,3.1660002,0.5590682,-0.9223995,-4.3018352,0.538985
16-Jan,0.2789349,10.0987722,4.2688206,-25.9320219,-1.4510606,2.4481815,-8.8064491,-1.4416626,-11.8173366,30.2917593,0.503722,-2.1737658,-2.5368237,-1.1377734,-5.8713109,6.396171,5.8170947,-3.6732994,7.8675243,-10.8566426,-7.3045232,-6.7926869,-0.4128281,-2.6866808,9.6488782,-6.7038884,2.2707827,2.8409232,-24.8496625,0.4207569,1.440924,-2.1376151,0.6113018,0.591158,-1.191799,-2.467519,-3.4272134,-2.0844598,-2.0107319,15.6632331,-18.0414565,2.2069688,17.13975,1.9001889,-11.3966143,-3.2236042,-0.0607086,-0.5912276,2.4310135,-4.2560781,-2.8040449,-0.2442373,-6.0007895,-3.5639323,8.9359545,-8.2524234,18.1058932,-5.229468,17.8665392,-1.9950569,-4.1944131,0.3017419,4.9498272,5.5135957,-13.310155,-17.612346,0.5886972,18.1058932,14.2009035,2.2695127,-6.7038884,5.5517627,4.1513358,1.1522912,2.2024386,-2.6043531,1.0026621,-2.9650509,-2.8530455,0.7889908,1.6171408,0.9500817
16-Feb,-0.0739708,-7.514158,-1.7338062,3.3817764,1.3756847,6.7525386,15.3454735,2.5256394,7.0821637,-11.6713725,1.9388272,1.112675,2.4802145,3.8213962,-19.1830584,-2.2904745,-9.303335,-0.1073205,-30.3231905,-2.6655573,-4.2720127,1.7939347,-1.0751865,-0.9635354,10.8914124,-10.5246013,-0.3118536,-0.0449489,34.8789,0.1543372,-2.0679987,-0.2316463,1.9152488,-0.0476081,-2.3726003,-0.0585383,-1.1945578,-4.3549733,-5.3144063,-33.403979,34.2450412,-0.7978213,-12.3777812,-1.7216817,6.3571284,1.8506798,-0.2568464,-2.3132185,-0.3246336,-3.6394007,2.4723365,6.2618016,0.9559739,-1.1211109,-8.8849159,17.1121497,-27.1422051,5.0529964,-19.6930674,-1.2660697,-2.9956154,4.7568378,8.8619025,0.4360006,5.5249874,-5.2840857,2.7614443,-27.1422051,-7.6599919,-3.4961786,-10.5246013,-5.3392366,4.085245,3.166061,-7.2095131,-0.0649485,-0.039231,-1.0042274,-0.714892,-1.5813798,6.1481936,1.0935654
16-Mar,-0.1284583,-6.2594299,2.9717907,-19.1617711,-0.9115257,-18.1646666,-3.3135414,-2.1472629,4.3096237,-7.2606707,-3.7304261,-0.6082383,0.0896607,0.933052,23.3448298,-0.3618215,-1.3888648,3.9879039,-11.8298521,5.1069683,-1.8800377,-2.3758238,-0.3158553,-1.6688615,-8.6979319,-11.1496354,2.4515966,0.8865422,-13.1231946,-0.5090326,0.0106756,0.8937255,-1.0167868,-0.05937,3.1999869,-0.1630429,-3.2540119,-2.7088799,7.7964171,19.8528775,-38.1166312,-1.5907958,-0.3950426,1.323265,-0.660461,-2.6471379,-3.9751217,-0.2729496,0.00883,5.9563403,-6.9556686,-2.2457226,-1.3706132,1.3782163,7.9296747,-8.6414084,32.6032511,-5.7460316,14.6592153,0.7909303,1.7302096,-6.7916772,-13.3802681,-0.3984268,5.2368019,4.0342752,-2.6265119,32.6032511,11.036624,-5.6470076,-11.1496354,2.7412987,5.0042107,-6.5725316,3.8121938,0.1080805,-0.4748591,0.218293,1.2869232,0.9443405,-8.2298192,-0.3194999
16-Apr,0.0358291,-2.1842084,-17.5571757,-11.6671989,4.8064621,-0.7272135,-3.0304467,-2.0179675,-11.7709204,16.5845936,-0.6307519,-0.4656754,-3.091679,5.1543977,-4.4104482,-0.0923444,9.5723112,1.6321116,12.0171576,-5.5062141,9.4789178,-1.9855436,-0.3538996,1.5664987,-3.2612792,27.7961347,-2.2101412,2.6595376,-25.2740912,-0.3063302,0.0915646,0.5049224,0.0194053,1.0190357,-0.2539228,0.2922777,2.2116772,3.5963628,-1.5632326,2.0445341,16.474638,-5.1914802,-7.2346019,-2.5395224,1.7734945,-1.1760561,2.637653,-1.5110925,0.5275086,-5.2755461,1.4832977,1.1435997,-0.2554243,-0.9099919,-25.4516911,-16.40603,-13.9370073,-2.3777119,-11.492603,0.4965797,0.5219651,-2.3241795,0.4196838,1.1469704,-12.191535,10.9048229,-2.7425845,-13.9370073,-25.1082665,-2.1905466,27.7961347,1.4350096,-13.7467577,-0.113888,-10.3798554,0.9331977,0.4528866,3.0028868,0.3745879,0.4958753,-2.2167694,-0.0682432
16-May,-0.2442658,-7.3031805,-10.156101,21.5701464,7.5141905,-5.0428945,-7.840151,0.7266992,1.9974269,-14.065513,-2.2871883,-0.4572335,0.0874749,4.9648494,23.0344613,1.525135,3.8479836,-1.3376639,-14.5813957,-1.1430594,-20.7311455,-0.8735238,0.3396789,-0.2763694,1.1102247,3.4782193,-2.1390766,-4.6755694,33.2656124,-1.8013892,0.6748192,0.2100481,0.2110212,-0.3104285,-1.6902427,-0.3167218,0.9355576,-4.6886263,-1.4466479,11.8756922,6.2619835,7.9162091,6.635055,-1.833832,-2.2027396,0.403441,-0.2756979,2.0690226,1.8389836,2.1993818,-6.8490408,17.8261413,-0.9681143,-0.6803184,26.6932549,8.6565424,-5.6783316,5.7907307,1.976526,-3.4501887,-1.0910293,-5.4635581,-3.1568082,-1.1888559,22.5707018,-9.8320525,2.730525,-5.6783316,-9.4451421,3.7243869,3.4782193,2.5758235,2.9560169,-0.2304194,1.6490662,-0.9323582,-0.8095005,-0.2790438,-0.5046802,-1.952029,-2.7513804,-0.7451337
16-Jun,0.2426756,13.602301,0.4749924,-0.9597121,6.6557427,-19.0391005,-3.2952953,-0.571787,-11.0584351,3.3812494,7.9079277,-0.0995121,0.0850019,-1.1718845,-22.3121586,-5.3488541,-1.0572442,1.9332237,20.1117343,-5.5088102,-6.8271504,3.5658626,-0.5377674,-1.0887858,25.4720783,22.6908403,-1.2400911,0.0452479,-29.6582585,0.6857708,2.6153349,-1.1167194,0.0201539,-0.439172,0.4461269,0.1707596,-1.2639084,9.7584846,-0.8731942,-40.0446424,-5.7148719,-2.6394595,6.1025518,0.656201,5.2329017,0.9965672,-2.0186559,0.7464115,1.1547103,1.8151914,6.3650485,-30.6941393,1.1746614,0.3463825,-12.856017,16.8814338,-4.3656122,-7.9570653,-14.2719001,2.2767982,-0.6407953,2.4996362,-0.2873043,1.2380981,-13.3160377,5.9224817,-3.7265333,-4.3656122,11.9205467,-8.4988524,22.6908403,-0.3087613,16.8244965,0.1219806,-2.8623962,0.4736327,3.3844391,-2.3143931,-0.6071372,0.3478923,0.341607,1.7960993
16-Jul,0.2121438,-12.8828949,3.340479,-7.5697059,-20.3070545,37.9922077,0.4851979,1.9136172,12.5397523,0.7238554,-7.6051511,-0.6592623,-0.4643296,3.4809112,-6.1528448,-3.1689831,-4.3054281,2.6171431,19.5930339,-2.5746027,12.4311042,0.8634815,0.235384,-0.3574221,-30.3503004,-15.291791,-0.4563738,-1.8775433,9.3367131,-2.4493707,-3.1730146,-1.3232625,0.1895103,0.4464052,-2.489621,-2.3317823,0.3260104,-10.5155096,-2.7781423,17.1480633,-2.0481032,-0.6521756,-2.4075823,-1.0337571,-2.6955684,-1.7650512,0.4570623,-1.9517592,-1.6362658,-3.0454705,-5.4109434,0.198218,-1.4125896,-3.634385,-0.5350379,-5.8446154,-27.2197095,8.2832346,12.6989719,-4.9769981,-1.033837,-3.8265803,1.1857906,-5.7416698,-7.8731919,-8.3886429,3.3365565,-27.2197095,-13.880792,3.0975059,-15.291791,-0.5430143,-7.739048,-0.5678355,16.6296183,-1.4016154,-4.2863066,-1.3310867,1.3536034,-0.0820945,4.5358694,-1.2316175
16-Aug,0.1165451,-5.0672942,4.5280897,-5.8057905,1.4852104,-14.7254666,-1.0588141,-4.9897466,-6.1382369,-33.2997673,5.5768994,0.2912416,-1.6274437,7.3450389,8.1807565,2.5867927,1.0665134,-3.538374,-16.5124754,-3.7436735,-8.4172635,-1.3698082,-0.1275203,1.6103961,-13.3298069,-15.8856087,0.6414383,7.2232573,-13.536879,0.7935619,-1.6500898,1.8853249,-0.0137388,-0.7679435,-0.4968834,0.6033524,-1.7852859,0.6992487,-3.9068684,-5.3321694,33.8985906,2.1379492,-14.8898245,0.2117608,-1.1068472,-0.2214892,-2.2568976,-1.5658836,-0.5455273,2.2019074,4.188447,8.3890621,0.105853,2.0868304,-1.2529469,-8.7386176,67.213276,-3.595211,-16.7321939,6.0908962,0.9540486,-2.0238998,-5.6488148,-0.1543058,-1.284312,-10.5712372,2.2821562,67.213276,12.5029924,1.7852168,-15.8856087,-11.7454928,-5.1464235,-0.2673067,-12.2924234,-0.0758667,-0.1278236,0.1160655,-3.4188878,-0.2032837,-4.1994069,-2.3321656
16-Sep,0.1236093,-1.5901059,1.7385142,7.6560764,-0.5632917,10.2857228,-9.8388608,1.9045526,-2.2361216,36.0736956,-3.9504102,1.1497752,0.8628775,-0.0624838,-23.9018455,2.5511643,2.5506513,1.3110651,11.3001388,3.4347319,4.0895867,1.4258943,-1.5587913,-0.8327216,7.2114028,5.4195344,1.7921404,-3.6693701,44.1853536,0.6368924,-1.0884867,-0.7507631,0.651163,1.3070771,1.4181705,1.8444173,0.6744958,4.6936809,2.5316323,27.1646699,-25.8176427,-0.6120744,-3.421666,0.1395434,2.0977635,0.3024733,3.5477416,2.6678827,0.392074,-3.2975763,-5.49396,18.6070281,0.2759674,2.8604778,4.335206,1.8861076,-10.6816739,2.1040843,11.0280035,-1.7842608,-1.3446806,-2.4618668,1.0345073,-0.5239497,-4.6703457,18.2672469,2.2931656,-10.6816739,33.372512,-3.0517428,5.4195344,13.123484,5.3961535,1.6487836,5.6301005,0.4561619,0.6739966,1.2460458,-2.5533532,-0.1906823,3.5795524,1.8607528
16-Oct,-0.0185131,-0.2584744,3.0283959,3.7372118,3.4097151,14.9801753,25.4108108,-1.385467,3.2907559,15.372416,-1.6947794,0.3887331,0.4767488,5.5473891,26.5737437,-1.5627563,-7.0584285,-1.8059679,-12.5342744,-5.8977965,16.0840278,-1.0411916,1.1944476,0.7937527,-8.0010181,-33.6683098,-0.9007464,-5.1080225,-26.1225523,-2.4989892,-0.1152889,0.9119882,-0.51226,-0.5226119,-0.5711564,-0.0486932,-0.6942505,-4.5906398,5.5724329,-46.1846347,-7.2266792,-3.3257024,14.9883716,1.6149314,-6.325524,0.5029198,-0.8774984,-2.5766115,-1.4134581,-0.8017128,-0.2071328,-15.4404107,1.9366042,-1.476162,-4.3482225,-0.1282521,-10.0809903,2.3299648,-6.1127607,0.1083676,0.2651762,-9.2329913,16.11604,1.191179,9.9386439,18.7317586,-5.2053034,-10.0809903,-39.1974556,-3.7620016,-33.6683098,-6.7352025,0.1661639,0.5728389,-2.7949024,0.0193794,1.4351622,2.6606078,4.176114,-0.3153503,-3.2365423,-0.4399088
16-Nov,0.1171947,14.8354063,-0.4371749,9.7014346,0.0151498,-10.1783777,-11.7029442,2.0274894,-8.5187076,-18.0372376,-1.0090551,-0.9227635,0.359075,1.5199341,-13.3120213,-0.6602962,0.8971527,-3.7295574,46.2529832,11.8850242,-5.1625172,-1.3036437,0.641586,0.9408943,8.5182337,30.1677203,1.4950183,8.3619439,-3.0224778,4.4733846,2.0403444,0.00192,-0.4359611,0.00484,0.0552323,-0.5514299,4.4968691,3.9073563,-0.227041,30.9751485,6.2002975,6.5470308,-2.6101199,0.0774657,4.5111586,-0.4214614,0.1471199,2.1759501,3.5330907,1.0739227,4.9149718,7.3942565,1.9982736,2.3055974,15.4604207,10.5030318,4.9334951,1.8900417,9.1913225,1.7794561,0.4774429,35.090674,-8.5425925,3.6530628,4.822748,-23.3951665,3.3895148,4.9334951,-9.0604104,-7.4758839,30.1677203,5.1623127,0.115635,0.9560937,7.6632426,0.635123,0.9207358,-0.1065876,0.5310756,-0.4702929,1.6369615,0.4550342
16-Dec,0.1588361,-6.1140564,-2.8584245,-16.538499,-0.0565214,-4.4398072,0.4176845,0.1488739,3.6651213,1.3171744,1.1239307,1.8908168,-0.8391107,11.9851011,-0.9534744,-1.2142062,3.1022627,3.1058155,-74.9805729,-0.9046021,-27.3413877,0.1677098,-0.6806523,2.5129595,9.9053575,1.1197739,2.4164907,-15.3930581,-19.1030104,-0.5019617,-1.2863124,0.3221547,-1.6286865,0.7984997,1.9030465,0.6694728,-2.3413407,-2.9056354,6.3971321,5.1919297,0.2504937,-3.825986,8.2420547,0.5506507,3.3140494,1.2387966,0.0402093,-1.6659211,-2.8519743,-3.1065494,0.9028947,-6.7916204,4.6927684,1.6100479,3.0394385,-15.9603184,12.6617569,-3.3607749,11.1104554,1.0952367,0.87288,-11.5264907,-15.723941,-7.1231081,1.1188281,-6.3703577,-3.0777285,12.6617569,15.6544623,2.0372791,1.1197739,12.2485127,-12.4625877,-2.9184233,-1.063061,0.2111051,-0.5393175,1.5150251,4.098941,2.7838282,7.1970496,-1.3025593
17-Jan,0.2020431,3.4021139,9.7340081,8.2216059,-16.4443639,-0.8958695,-2.2030204,-0.5056499,7.7826217,-2.600726,-0.5879546,-0.3362313,1.2750843,-25.4003825,3.6042646,-0.3570733,-4.8633041,0.0924768,39.5651524,9.5542691,34.4983223,4.7359343,-0.0305208,-3.2396703,5.4652452,5.039501,-6.5196166,12.0123803,58.77722,-0.539274,-1.8322426,-0.1249875,-0.1247115,0.3508252,1.2830458,-0.9055705,0.1770335,-2.6626557,-3.8802852,-35.0739802,8.4355186,-3.094101,-16.9602384,-0.1024976,-4.8300155,0.0894522,-0.8178527,-0.2471504,-2.2326987,4.8926129,-0.6039397,6.5998791,-2.8127071,0.0455566,10.2819348,11.8809746,-28.28999,3.1484403,-8.8314723,0.1480796,-0.3428538,1.113678,19.5950412,3.7916226,11.0242632,-2.982475,2.3913559,-28.28999,3.1320417,-3.9013991,5.039501,-10.6090228,-3.8603714,3.8021395,-4.3186995,-0.9758836,-1.2581753,-1.7818849,-3.422715,-2.6073277,1.4354037,-0.4988746
17-Feb,0.1032092,7.0871364,-7.7639244,13.3396533,1.3989384,3.8057112,12.8671083,0.1445664,-1.4231233,8.5004501,1.8396234,1.1712449,0.9965739,-0.3475097,26.5344917,0.6363309,0.0283516,1.007537,14.9055282,-8.6867208,-7.781398,-1.5990956,0.1012087,0.6607714,-9.8607601,6.0310735,2.550533,1.3653571,-49.9867351,0.4122998,0.3476146,0.3753131,1.8152478,-0.2838377,-2.4721306,-0.0110552,1.1922254,8.3262954,-2.8566161,25.7335031,-5.9326062,5.6998399,15.6630171,-0.7208862,2.1725399,-0.1181125,-0.6670926,2.0141735,-1.0278174,-4.539858,4.7058015,-14.4328304,-0.9618362,-0.2339862,-11.0835367,-13.8912638,-4.3630137,-4.3522682,2.767809,0.5427306,0.4256988,-22.462422,1.5879134,-2.1312378,-19.2051395,8.1662024,-1.4131699,-4.3630137,8.9914508,20.2132644,6.0310735,-13.482791,7.2144596,-1.086729,0.8929852,0.3998903,2.3740963,0.8249968,-0.8478575,1.2928635,-7.0719976,1.9728656
17-Mar,0.1890207,0.9344675,4.7678298,-5.6175933,14.5896766,7.2622791,-8.4961296,-1.0885391,0.4668784,-0.9777672,-3.6222446,-0.0128902,2.1854098,5.0591019,-23.0479289,1.1004519,3.8141217,2.941904,17.2359256,8.1279826,0.4782286,-0.9523432,0.5706947,-0.8722377,6.8083205,-3.6211674,0.0893708,-0.764875,24.8186361,0.0403852,-0.1207829,-1.5689604,1.6856672,0.6297297,-0.2623222,0.1813757,0.6388632,3.4396418,2.5146609,6.6281353,12.0865858,-4.7073216,-18.8668029,6.0432354,0.563695,0.5376726,1.354419,-0.1589058,3.1000507,-1.4716104,-4.2330336,5.8543416,-0.2218179,-1.4968159,0.4069888,17.3433119,20.0034978,2.7135756,-9.0631117,3.489076,-0.4201961,22.7061619,-3.7664569,9.8496577,8.7926582,9.4446357,4.719565,20.0034978,-21.0499485,-17.4117644,-3.6211674,8.6715269,3.2793187,0.7467707,-1.6043233,0.1587626,0.8567821,1.3339451,0.7778398,-0.8410467,7.0727958,-0.8631632
17-Apr,0.2252161,0.6265849,-4.7685986,7.6051597,14.762906,8.7530575,-1.3089604,0.4998378,-2.4609028,-6.7600922,-6.7530282,-2.2840294,-3.2455256,-0.6093552,-2.9636632,0.5825608,0.9650721,-4.0877611,-20.0319015,-6.6123723,-24.8495396,1.2326773,-0.6834192,-0.0280944,-16.6185668,-12.7595925,-1.6261038,0.4214755,0.2895832,-0.8628908,-0.4026198,0.2350093,0.0139237,0.1268305,-0.3896689,-1.1907903,-3.0437988,-1.5674509,2.7850144,-14.7658674,-10.9483358,3.1344095,17.5332057,-4.8377266,-2.4744087,-0.0195055,-2.9440595,-1.1630687,-0.046364,2.2554713,-5.2889054,5.4730979,0.3956044,-0.756879,0.3832867,1.7074213,-9.9425779,-11.5491596,6.697065,-3.6298624,-1.3550956,-18.3806642,0.3303921,-1.4617019,0.69302,-21.2529643,-3.2949023,-9.9425779,30.2327429,9.7021734,-12.7595925,1.798505,-8.1550626,-2.5576685,3.2560583,-0.1796666,-2.6785684,-1.3809623,-4.1643677,0.1060717,-4.4637404,1.2626771
17-May,0.1765956,-20.1314917,0.4213769,-29.6951293,-21.2845415,-20.3197697,-3.8731804,-0.7171275,-5.3259473,2.8906728,4.8806009,0.6856839,1.3431287,1.073623,-23.164003,-2.3880172,-2.8876718,4.1990747,9.3644698,-1.2008134,24.7964341,0.3602086,8.3588156,0.3399068,9.7866761,-29.7277917,-0.2141412,6.712115,-32.7435751,7.3138512,3.2379419,0.3636126,0.0254467,-1.0292128,0.0552843,-0.00117,0.3100262,-5.0679961,-6.9973833,7.166168,-9.3657357,-1.6815348,-4.0637017,2.451697,-0.0412753,0.824847,-0.2343455,-0.332735,-1.4821514,-0.4095927,3.7294566,-4.0326751,-0.4276292,-0.8196278,-5.4930029,-28.23258,-1.545657,19.6801525,7.0373646,3.0633403,-0.4783482,18.4058727,2.0851453,2.3224529,-2.5265494,24.771696,-0.7130505,-1.545657,-2.2830299,3.4464662,-29.7277917,7.4073934,-2.7024877,1.2124621,-3.9851399,0.1698545,-0.2467552,-0.3002935,4.1913088,0.6945785,2.4808303,-0.9244854
17-Jun,0.1140325,5.669398,4.3291327,21.4675862,-4.7219342,-1.3171748,10.699206,1.7239519,5.9030567,13.2627565,-6.4830234,-0.7911406,-1.265392,-4.6602604,-0.9007539,0.9547612,-14.8685588,11.3170135,1.5078953,2.2283227,-29.4810952,0.8402867,-9.7035591,-0.2580614,-15.1386989,39.9481656,1.2116823,0.4962203,30.5514069,-7.8906161,-2.2583739,0.387043,-1.6306893,0.6672496,-1.7943018,-0.6352182,-1.9358014,1.9666264,-8.1085808,-9.6202903,12.3267553,1.1957934,-11.3993826,-4.6403593,-6.0012963,-1.9122785,0.8122891,0.015202,-1.6942806,-0.3554728,5.591495,14.5200997,-1.9377757,0.9463358,-4.478635,22.1073099,-13.0316608,-6.7626871,-8.2903128,-2.7265309,-1.1521142,-12.0882333,-6.0035755,-0.3134295,-10.8155111,-10.3737415,-0.8161922,-13.0316608,-23.5653816,1.8380219,39.9481656,-2.8982453,16.359649,-0.0325675,4.412172,-0.5890678,0.00725,0.9678407,0.6444362,-1.1901318,-3.6937066,0.324491
17-Jul,0.0350724,22.8559045,-13.5583142,4.392101,4.0309351,15.9611907,3.7645124,-1.3745654,-0.4024781,-1.4610936,2.7597817,2.0694011,-2.3096492,3.8024094,31.6349063,1.9829491,10.2959199,-0.9077682,-55.291752,-2.5264741,37.3088071,-3.9397092,0.8045508,0.8507747,-5.5509831,-8.9894096,-0.6238658,-7.7146735,-23.7776319,1.3099857,-0.3003884,0.9601165,1.7467214,0.2315173,1.6283493,0.2083143,2.660982,-4.7799178,7.8460383,-4.6265215,-0.3472124,0.3393561,20.6636497,7.5456327,4.286666,-0.5983077,0.4774518,0.5505956,1.1619676,0.2151152,-10.0172439,-10.2443897,0.0892114,-1.5800269,12.7473483,-4.2040646,1.0535571,-0.6792074,5.2808426,0.2658982,1.7720864,0.372944,-7.0026335,4.0310212,10.7365224,-7.49292,-1.0642568,1.0535571,18.6849156,-9.4717213,-8.9894096,-5.8995722,-4.9787802,-0.2316506,-8.5201022,1.0111165,1.5966934,-0.810497,-0.1281127,0.1464655,1.9255525,2.4897013
17-Aug,-0.0609958,-21.11317,12.5911596,0.9481267,22.28279,-18.4501606,-30.5616729,1.0924957,-17.1611176,-18.1448771,9.734437,-1.9379512,1.5498981,-2.1342542,19.329701,-1.580161,-4.9193546,0.6158401,63.1768837,7.7647215,13.7646567,1.2004551,-0.6472883,1.1851489,27.2309558,-5.8002166,0.5067041,-2.9674091,17.3254395,-2.0735505,-0.6186402,-0.136429,-0.8266868,1.5208654,0.2539339,1.219519,0.9301414,6.8760778,5.2104831,-25.4203303,21.0815562,-3.610936,-12.2812141,-6.977225,2.1120597,-0.3517662,0.5778981,-0.7255758,2.5721905,0.96389,2.4157983,-7.6668089,-0.4364457,-0.5126471,-7.3609544,-0.9413508,4.1942411,-2.954681,12.6783588,-2.1523166,-1.1029538,4.9222768,7.1331745,0.315475,-11.8298253,19.4841215,1.100402,4.1942411,-19.3672182,-11.8735918,-5.8002166,2.6769832,0.0336187,0.9698064,4.9353977,-0.1349259,-2.1923055,-3.3844326,3.2340462,0.4222071,3.28091,-2.1827497
17-Sep,0.1143937,6.1983283,11.9954261,0.9544961,-22.2792333,-12.9747766,35.2156832,-0.470388,14.5845517,5.3378405,-7.3816351,-2.0752126,-2.3012793,4.2006391,-28.7801378,1.5380355,3.0349247,-3.2823432,-15.0645085,3.9164463,-23.6644554,-1.8931887,0.5917753,-1.9385258,-1.9613714,-5.2444838,-0.6607467,0.3189716,-33.0968068,0.0233571,0.6473449,0.6396055,-0.1536979,-1.021274,2.0341753,-1.8320919,-0.3904284,-5.7918778,-1.8593744,13.7393769,-24.6400434,6.0723237,10.3225495,-0.2324243,-1.9243172,0.4377985,-2.276923,-0.3074115,-2.239431,-2.47932,-1.585305,1.3778987,1.4783211,-0.3099191,-9.3870488,13.8481621,35.3574875,0.0261133,-22.1850894,1.429141,0.0683398,-11.8984742,7.615795,3.4348155,5.1070887,-3.3687125,1.5776917,35.3574875,6.8825169,6.3156798,-5.2444838,15.1472661,-6.6899646,-2.9226842,4.1183584,-0.4284403,1.320735,3.9667595,-2.0624872,0.3994609,-6.8342643,-1.0087863
17-Oct,0.0266516,9.9620237,-13.6948129,-9.8586219,-4.6600611,14.4527904,-7.3347203,-1.548228,-1.3376828,8.4003887,3.9906003,4.24876,3.9795184,2.4774841,-1.7287935,-1.5567575,-4.5230965,2.4730907,9.6027002,-7.9380478,-63.6852699,5.8922978,0.853434,0.2040724,-6.485335,10.4854992,0.626349,1.7247233,18.9845146,-0.2145578,0.410482,1.3145018,0.2150308,-1.8120629,-0.7435131,0.5039579,-0.4448299,-3.7513632,2.554747,35.5132205,22.0283947,0.4196345,-1.9683429,-0.7551091,-2.2448968,0.1799874,1.8470091,0.9041081,2.5045712,3.2314884,3.1462655,4.2852294,-1.926013,0.6977017,14.2789273,-28.5004478,-35.1315465,-2.8148678,5.7421827,1.413289,0.4526156,10.4921281,-3.5079737,-6.6707658,-9.1654291,-3.8537705,-1.6604983,-35.1315465,6.1436228,3.5326094,10.4854992,-20.7882027,7.4446209,1.633664,-2.190554,0.2652445,1.3785372,-1.1202699,-0.0484471,0.4797504,2.9899891,2.8643809
17-Nov,0.2016661,-23.213516,5.1393038,6.2294495,2.0981717,12.5117787,-15.5391133,-0.7699547,11.6403519,-18.5369914,-1.6544021,-2.6536262,-4.5171181,10.942085,-1.9327755,-0.2858584,-2.1369687,3.3590698,-17.5607681,-10.9777193,45.0919793,-1.6124865,-1.3395944,-1.631499,3.3185032,-1.5057923,-1.1913797,-2.6366262,11.2092477,-1.1250209,5.0889763,-1.4355042,-1.2621826,1.7403681,0.6648004,0.9469231,-1.343607,2.5310858,-11.7543964,-25.468857,-22.7333925,-3.3142357,-1.3135791,-0.400135,0.0747481,-0.5319955,1.86218,-1.7063161,-2.4675951,-2.2359687,5.4090584,0.6744387,-0.7808931,0.3067834,-10.638255,7.2625459,4.1942542,-1.9710298,3.5766534,0.1069431,0.2181037,-3.8745924,-2.1098946,0.6000041,0.7848882,-5.5225524,6.0007691,4.1942542,-23.8555013,1.0427958,-1.5057923,10.0017,-6.6435473,0.2306457,-4.354732,-0.408444,-1.3909419,1.8321185,-1.0090886,-0.8451412,-4.2011179,-3.3772937
17-Dec,0.1167483,20.8110033,-9.109989,-0.5299055,7.3319104,-13.1712047,23.5294945,0.042095,-15.0880686,46.2590249,-0.1309292,-0.7743949,1.0332654,0.1079292,-27.264134,-0.4076966,1.6185319,21.3192496,16.9397517,-1.5799708,21.0347869,-1.3908224,-0.0476848,-0.4599162,-22.9600123,16.9269507,4.8488041,5.0255449,-10.4778147,0.1891088,17.6491586,0.2613631,-0.1453106,-0.0875723,-2.2508402,-1.9018018,0.6121714,2.0885313,1.5649212,15.6319174,13.494628,9.2058887,-17.1089503,1.8828328,-2.8650495,-1.9031428,-2.9762554,-0.8163538,0.1229316,2.7129098,-5.453008,-0.0972602,0.4605588,-2.9162454,2.6630732,-13.8630822,6.7427483,5.5174848,0.6241563,-0.5445259,0.3921184,3.6085684,3.0563504,4.8858669,1.5016418,4.0200583,-15.432967,6.7427483,15.3335362,4.026692,16.9269507,1.442437,-3.8158751,-0.365771,2.7853946,-0.1978308,2.9045997,-1.7813879,-3.8078178,-2.1666178,4.338101,1.0171838
